exp,problem,cfg,seed,method,theta,iters,phase1_iters,phase2_iters,fevals,gevals,hevals,hvevals,time_s,gnorm,fval,converged,switched,switched_at_gnorm,probes_failed,rho_hat,decisions,probes_fired,error
E8,quadratic,kappa100.0-n1000,1,RH-BB,,29,29,0,2,33,1,0,0.027,8.206310798493756e-13,-11222.337111192212,1,1,3.117577100789167,0,1.204276095658133,1,1,
E8,quadratic,kappa100.0-n1000,2,RH,,29,29,0,2,33,1,0,0.028,7.86505247937071e-13,-11222.337111192213,1,1,3.239253736602613,0,1.20175406906566,1,1,
E8,quadratic,kappa100.0-n1000,2,RH-BB,,29,29,0,2,33,1,0,0.027,7.86505247937071e-13,-11222.337111192213,1,1,3.239253736602613,0,1.20175406906566,1,1,
E8,quadratic,kappa100.0-n1000,3,RH,,29,29,0,2,33,1,0,0.03,8.048611876061746e-13,-11222.337111192215,1,1,3.019114181402777,0,1.2043612832712232,1,1,
E8,quadratic,kappa100.0-n1000,3,RH-BB,,29,29,0,2,33,1,0,0.031,8.048611876061746e-13,-11222.337111192215,1,1,3.019114181402777,0,1.2043612832712232,1,1,
E8,quadratic,kappa100.0-n1000,4,RH,,29,29,0,2,33,1,0,0.027,7.451531771272341e-13,-11222.337111192213,1,1,3.117644657014186,0,1.2027051251439944,1,1,
E8,quadratic,kappa100.0-n1000,4,RH-BB,,29,29,0,2,33,1,0,0.028,7.451531771272341e-13,-11222.337111192213,1,1,3.117644657014186,0,1.2027051251439944,1,1,
E8,quadratic,kappa100.0-n1000,5,RH,,29,29,0,2,33,1,0,0.027,7.972940636210203e-13,-11222.337111192213,1,1,3.134155836756413,0,1.2015799637465148,1,1,
E8,quadratic,kappa100.0-n1000,5,RH-BB,,29,29,0,2,33,1,0,0.029,7.972940636210203e-13,-11222.337111192213,1,1,3.134155836756413,0,1.2015799637465148,1,1,
E8,quadratic,kappa100.0-n1000,6,RH,,29,29,0,2,33,1,0,0.027,8.064541752567167e-13,-11222.337111192212,1,1,3.0283108267313072,0,1.2061319535623247,1,1,
E8,quadratic,kappa100.0-n1000,6,RH-BB,,29,29,0,2,33,1,0,0.027,8.064541752567167e-13,-11222.337111192212,1,1,3.0283108267313072,0,1.2061319535623247,1,1,
E8,quadratic,kappa100.0-n1000,7,RH,,29,29,0,2,33,1,0,0.028,8.241610789674504e-13,-11222.337111192217,1,1,3.237792176654632,0,1.2017859667151847,1,1,
E8,quadratic,kappa100.0-n1000,7,RH-BB,,29,29,0,2,33,1,0,0.028,8.241610789674504e-13,-11222.337111192217,1,1,3.237792176654632,0,1.2017859667151847,1,1,
E8,quadratic,kappa100.0-n1000,8,RH,,29,29,0,2,33,1,0,0.027,7.981053176816668e-13,-11222.337111192213,1,1,3.121594249116981,0,1.2060827683570507,1,1,
E8,quadratic,kappa100.0-n1000,8,RH-BB,,29,29,0,2,33,1,0,0.029,7.981053176816668e-13,-11222.337111192213,1,1,3.121594249116981,0,1.2060827683570507,1,1,
E8,quadratic,kappa100.0-n1000,9,RH,,29,29,0,2,33,1,0,0.028,8.125482263414218e-13,-11222.337111192215,1,1,2.9812307715989332,0,1.2050676532847173,1,1,
E8,quadratic,kappa100.0-n1000,9,RH-BB,,29,29,0,2,33,1,0,0.029,8.125482263414218e-13,-11222.337111192215,1,1,2.9812307715989332,0,1.2050676532847173,1,1,
E8,quadratic,kappa1000.0-n1000,0,RH,,29,29,0,2,33,1,0,0.027,7.055012466539311e-12,-75918.72034491594,1,1,158.00387451019378,0,1.133984543974057,1,1,
E8,quadratic,kappa1000.0-n1000,0,RH-BB,,29,29,0,2,33,1,0,0.029,7.055012466539311e-12,-75918.72034491594,1,1,158.00387451019378,0,1.133984543974057,1,1,
E8,quadratic,kappa1000.0-n1000,1,RH,,29,29,0,2,33,1,0,0.027,6.911978854229804e-12,-75918.72034491597,1,1,151.83569431631477,0,1.1357661544477402,1,1,
E8,quadratic,kappa1000.0-n1000,1,RH-BB,,29,29,0,2,33,1,0,0.027,6.911978854229804e-12,-75918.72034491597,1,1,151.83569431631477,0,1.1357661544477402,1,1,
E8,quadratic,kappa1000.0-n1000,2,RH,,29,29,0,2,33,1,0,0.03,6.61428562276318e-12,-75918.72034491596,1,1,158.28776512450034,0,1.1336553555197029,1,1,
E8,quadratic,kappa1000.0-n1000,2,RH-BB,,29,29,0,2,33,1,0,0.031,6.61428562276318e-12,-75918.72034491596,1,1,158.28776512450034,0,1.1336553555197029,1,1,
E8,quadratic,kappa1000.0-n1000,3,RH,,29,29,0,2,33,1,0,0.029,6.676824189545879e-12,-75918.72034491596,1,1,160.65197154242853,0,1.1335105197670328,1,1,
E8,quadratic,kappa1000.0-n1000,3,RH-BB,,29,29,0,2,33,1,0,0.032,6.676824189545879e-12,-75918.72034491596,1,1,160.65197154242853,0,1.1335105197670328,1,1,
E8,quadratic,kappa1000.0-n1000,4,RH,,29,29,0,2,33,1,0,0.03,6.933014926572993e-12,-75918.72034491599,1,1,156.23446681238767,0,1.1332589906998742,1,1,
E8,quadratic,kappa1000.0-n1000,4,RH-BB,,29,29,0,2,33,1,0,0.03,6.933014926572993e-12,-75918.72034491599,1,1,156.23446681238767,0,1.1332589906998742,1,1,
E8,quadratic,kappa1000.0-n1000,5,RH,,29,29,0,2,33,1,0,0.029,6.312809578106118e-12,-75918.72034491599,1,1,159.41876594638208,0,1.1317536118693463,1,1,
E8,quadratic,kappa1000.0-n1000,5,RH-BB,,29,29,0,2,33,1,0,0.028,6.312809578106118e-12,-75918.72034491599,1,1,159.41876594638208,0,1.1317536118693463,1,1,
E8,quadratic,kappa1000.0-n1000,6,RH,,29,29,0,2,33,1,0,0.028,6.393249424336709e-12,-75918.72034491593,1,1,154.89406278879156,0,1.13423385946533,1,1,
E8,quadratic,kappa1000.0-n1000,6,RH-BB,,29,29,0,2,33,1,0,0.029,6.393249424336709e-12,-75918.72034491593,1,1,154.89406278879156,0,1.13423385946533,1,1,
E8,quadratic,kappa1000.0-n1000,7,RH,,29,29,0,2,33,1,0,0.028,6.753881571263818e-12,-75918.72034491596,1,1,162.31315738501846,0,1.1331296994097635,1,1,
E8,quadratic,kappa1000.0-n1000,7,RH-BB,,29,29,0,2,33,1,0,0.03,6.753881571263818e-12,-75918.72034491596,1,1,162.31315738501846,0,1.1331296994097635,1,1,
E8,quadratic,kappa1000.0-n1000,8,RH,,29,29,0,2,33,1,0,0.028,6.4221127306203655e-12,-75918.72034491594,1,1,158.03848183490595,0,1.1345422974001735,1,1,
E8,quadratic,kappa1000.0-n1000,8,RH-BB,,29,29,0,2,33,1,0,0.028,6.4221127306203655e-12,-75918.72034491594,1,1,158.03848183490595,0,1.1345422974001735,1,1,
E8,quadratic,kappa1000.0-n1000,9,RH,,29,29,0,2,33,1,0,0.03,6.653762533518394e-12,-75918.72034491596,1,1,158.89562955846938,0,1.1338778791754867,1,1,
E8,quadratic,kappa1000.0-n1000,9,RH-BB,,29,29,0,2,33,1,0,0.032,6.653762533518394e-12,-75918.72034491596,1,1,158.89562955846938,0,1.1338778791754867,1,1,
E8,quadratic,kappa10000.0-n1000,0,RH,,29,29,0,2,33,1,0,0.03,6.30885513371427e-11,-571253.6282267245,1,1,2641.530883118106,0,1.1081311945780532,1,1,
E8,quadratic,kappa10000.0-n1000,0,RH-BB,,29,29,0,2,33,1,0,0.033,6.30885513371427e-11,-571253.6282267245,1,1,2641.530883118106,0,1.1081311945780532,1,1,
E8,quadratic,kappa10000.0-n1000,1,RH,,29,29,0,2,33,1,0,0.028,6.002507075165466e-11,-571253.6282267247,1,1,2478.943238096708,0,1.1111011456085527,1,1,
E8,quadratic,kappa10000.0-n1000,1,RH-BB,,29,29,0,2,33,1,0,0.029,6.002507075165466e-11,-571253.6282267247,1,1,2478.943238096708,0,1.1111011456085527,1,1,
E8,quadratic,kappa10000.0-n1000,2,RH,,29,29,0,2,33,1,0,0.03,6.103605113092031e-11,-571253.6282267246,1,1,2443.7222500645275,0,1.110909014009703,1,1,
E8,quadratic,kappa10000.0-n1000,2,RH-BB,,29,29,0,2,33,1,0,0.034,6.103605113092031e-11,-571253.6282267246,1,1,2443.7222500645275,0,1.110909014009703,1,1,
E8,quadratic,kappa10000.0-n1000,3,RH,,29,29,0,2,33,1,0,0.035,6.01157603160113e-11,-571253.6282267245,1,1,2448.6921741673727,0,1.110529320604328,1,1,
E8,quadratic,kappa10000.0-n1000,3,RH-BB,,29,29,0,2,33,1,0,0.041,6.01157603160113e-11,-571253.6282267245,1,1,2448.6921741673727,0,1.110529320604328,1,1,
E8,quadratic,kappa10000.0-n1000,4,RH,,29,29,0,2,33,1,0,0.031,6.207737930634401e-11,-571253.6282267246,1,1,2511.013270792555,0,1.1091168209258673,1,1,
E8,quadratic,kappa10000.0-n1000,4,RH-BB,,29,29,0,2,33,1,0,0.032,6.207737930634401e-11,-571253.6282267246,1,1,2511.013270792555,0,1.1091168209258673,1,1,
E8,quadratic,kappa10000.0-n1000,5,RH,,29,29,0,2,33,1,0,0.028,6.454474627138777e-11,-571253.6282267248,1,1,2552.7968872948704,0,1.1101271916944806,1,1,
E8,quadratic,kappa10000.0-n1000,5,RH-BB,,29,29,0,2,33,1,0,0.047,6.454474627138777e-11,-571253.6282267248,1,1,2552.7968872948704,0,1.1101271916944806,1,1,
E8,quadratic,kappa10000.0-n1000,6,RH,,29,29,0,2,33,1,0,0.033,5.84763600160876e-11,-571253.6282267248,1,1,2532.3669003193486,0,1.109177074575168,1,1,
E8,quadratic,kappa10000.0-n1000,6,RH-BB,,29,29,0,2,33,1,0,0.033,5.84763600160876e-11,-571253.6282267248,1,1,2532.3669003193486,0,1.109177074575168,1,1,
E8,quadratic,kappa10000.0-n1000,7,RH,,29,29,0,2,33,1,0,0.056,5.924321258310046e-11,-571253.6282267247,1,1,2469.749290401325,0,1.1122182592584902,1,1,
E8,quadratic,kappa10000.0-n1000,7,RH-BB,,29,29,0,2,33,1,0,0.035,5.924321258310046e-11,-571253.6282267247,1,1,2469.749290401325,0,1.1122182592584902,1,1,
E8,quadratic,kappa10000.0-n1000,8,RH,,29,29,0,2,33,1,0,0.056,6.111584224149006e-11,-571253.6282267246,1,1,2584.734561273942,0,1.1117034586166568,1,1,
E8,quadratic,kappa10000.0-n1000,8,RH-BB,,29,29,0,2,33,1,0,0.038,6.111584224149006e-11,-571253.6282267246,1,1,2584.734561273942,0,1.1117034586166568,1,1,
E8,quadratic,kappa10000.0-n1000,9,RH,,29,29,0,2,33,1,0,0.036,6.198245888050229e-11,-571253.6282267249,1,1,2438.717593476437,0,1.113457149272489,1,1,
E8,quadratic,kappa10000.0-n1000,9,RH-BB,,29,29,0,2,33,1,0,0.038,6.198245888050229e-11,-571253.6282267249,1,1,2438.717593476437,0,1.113457149272489,1,1,
E8,rosenbrock,n50,0,RH,,425,129,296,538,2088,298,0,0.049,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,0,RH-BB,,445,129,316,8,2169,318,0,0.059,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,1,RH,,425,129,296,538,2088,298,0,0.077,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,1,RH-BB,,445,129,316,8,2169,318,0,0.088,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,2,RH,,425,129,296,538,2088,298,0,0.092,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,2,RH-BB,,445,129,316,8,2169,318,0,0.075,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,3,RH,,425,129,296,538,2088,298,0,0.073,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,3,RH-BB,,445,129,316,8,2169,318,0,0.111,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,4,RH,,425,129,296,538,2088,298,0,0.092,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,4,RH-BB,,445,129,316,8,2169,318,0,0.083,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,5,RH,,425,129,296,538,2088,298,0,0.102,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,5,RH-BB,,445,129,316,8,2169,318,0,0.08,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,6,RH,,425,129,296,538,2088,298,0,0.049,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,6,RH-BB,,445,129,316,8,2169,318,0,0.045,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,7,RH,,425,129,296,538,2088,298,0,0.043,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,7,RH-BB,,445,129,316,8,2169,318,0,0.045,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,8,RH,,425,129,296,538,2088,298,0,0.064,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,8,RH-BB,,445,129,316,8,2169,318,0,0.071,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n50,9,RH,,425,129,296,538,2088,298,0,0.042,0.0,0.0,1,1,8.482343739840335,0,1.0136644117161866,2,2,
E8,rosenbrock,n50,9,RH-BB,,445,129,316,8,2169,318,0,0.044,4.975038084213528e-14,1.2449211160519093e-30,1,1,2.299801100584808,0,0.9999993649775187,2,2,
E8,rosenbrock,n100,0,RH,,1752,1229,523,4966,5387,528,0,0.156,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,0,RH-BB,,1362,729,633,8,5113,637,0,0.2,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,1,RH,,1752,1229,523,4966,5387,528,0,0.335,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,1,RH-BB,,1362,729,633,8,5113,637,0,0.261,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,2,RH,,1752,1229,523,4966,5387,528,0,0.38,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,2,RH-BB,,1362,729,633,8,5113,637,0,0.227,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,3,RH,,1752,1229,523,4966,5387,528,0,0.207,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,3,RH-BB,,1362,729,633,8,5113,637,0,0.375,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,4,RH,,1752,1229,523,4966,5387,528,0,0.388,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,4,RH-BB,,1362,729,633,8,5113,637,0,0.25,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,5,RH,,1752,1229,523,4966,5387,528,0,0.326,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,5,RH-BB,,1362,729,633,8,5113,637,0,0.303,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,6,RH,,1752,1229,523,4966,5387,528,0,0.282,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,6,RH-BB,,1362,729,633,8,5113,637,0,0.15,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,7,RH,,1752,1229,523,4966,5387,528,0,0.425,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,7,RH-BB,,1362,729,633,8,5113,637,0,1.214,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,8,RH,,1752,1229,523,4966,5387,528,0,1.162,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,8,RH-BB,,1362,729,633,8,5113,637,0,1.01,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,rosenbrock,n100,9,RH,,1752,1229,523,4966,5387,528,0,1.327,1.0826604398083113e-13,1.0366125332669858e-29,1,1,11.969469059921057,0,1.0095142038015315,5,5,
E8,rosenbrock,n100,9,RH-BB,,1362,729,633,8,5113,637,0,1.685,4.098539043441789e-11,1.8598759460615738e-24,1,1,2.3120439830484165,0,1.0000009896131123,4,4,
E8,logsumexp,m500-n50,0,RH,,88,39,49,141,143,51,0,0.472,9.537030894515418e-09,6.508808343256261,1,1,0.0007663312966570002,1,1.0899729046324294,2,2,
E8,logsumexp,m500-n50,0,RH-BB,,154,154,0,211,164,4,0,0.143,9.303694537475742e-09,6.508808343256262,1,0,,4,1.1079974535905996,4,4,
E8,logsumexp,m500-n50,1,RH,,133,29,104,147,3521,105,0,1.343,8.696025132310438e-09,6.508808343256261,1,1,0.0016765986063266242,0,1.1446085836601094,1,1,
E8,logsumexp,m500-n50,1,RH-BB,,154,154,0,161,164,4,0,0.309,9.794724265341006e-09,6.508808343256262,1,0,,4,1.1078675055281897,4,4,
E8,logsumexp,m500-n50,2,RH,,83,39,44,86,210,46,0,0.332,2.606605483451972e-09,6.508808343256261,1,1,0.0007801690457173396,1,1.0917274504790175,2,2,
E8,logsumexp,m500-n50,2,RH-BB,,154,154,0,160,164,4,0,0.095,9.15469062969127e-09,6.508808343256261,1,0,,4,1.1079016673317037,4,4,
E8,logsumexp,m500-n50,3,RH,,133,29,104,149,3703,105,0,1.129,7.59529949638666e-09,6.508808343256261,1,1,0.001807083261091967,0,1.140531770345488,1,1,
E8,logsumexp,m500-n50,3,RH-BB,,154,154,0,211,164,4,0,0.089,9.922611116421496e-09,6.508808343256262,1,0,,4,1.1078560623629856,4,4,
E8,logsumexp,m500-n50,4,RH,,80,39,41,87,278,43,0,0.27,6.3393802579180484e-09,6.508808343256261,1,1,0.0008550298667973794,1,1.0868989102593738,2,2,
E8,logsumexp,m500-n50,4,RH-BB,,158,158,0,240,168,4,0,0.097,9.748982543888231e-09,6.508808343256261,1,0,,4,1.1079513322220356,4,4,
E8,logsumexp,m500-n50,5,RH,,147,29,118,148,4808,119,0,1.207,9.207969591270198e-09,6.508808343256261,1,1,0.0018532729140446737,0,1.1406599399894046,1,1,
E8,logsumexp,m500-n50,5,RH-BB,,156,156,0,238,166,4,0,0.155,9.971049819282055e-09,6.508808343256261,1,0,,4,1.1078781434454623,4,4,
E8,logsumexp,m500-n50,6,RH,,86,39,47,86,139,49,0,0.25,9.169310481718854e-09,6.508808343256262,1,1,0.000819515702698195,1,1.0881563797269451,2,2,
E8,logsumexp,m500-n50,6,RH-BB,,157,157,0,190,167,4,0,0.097,9.565898761385935e-09,6.508808343256261,1,0,,4,1.1078732072772155,4,4,
E8,logsumexp,m500-n50,7,RH,,79,39,40,87,276,42,0,0.276,8.175182419913929e-09,6.508808343256261,1,1,0.0008043443267621784,1,1.0896495747222772,2,2,
E8,logsumexp,m500-n50,7,RH-BB,,156,156,0,223,166,4,0,0.089,9.037007290027804e-09,6.508808343256261,1,0,,4,1.107893281385093,4,4,
E8,logsumexp,m500-n50,8,RH,,125,29,96,149,2470,97,0,0.771,9.204217001162206e-09,6.508808343256261,1,1,0.0016510907651015733,0,1.1461133027796926,1,1,
E8,logsumexp,m500-n50,8,RH-BB,,154,154,0,212,164,4,0,0.089,9.937132462346577e-09,6.508808343256261,1,0,,4,1.1079387227247333,4,4,
E8,logsumexp,m500-n50,9,RH,,131,29,102,149,3291,103,0,0.927,9.031594936407517e-09,6.508808343256261,1,1,0.001528518564137941,0,1.1494036680212707,1,1,
E8,logsumexp,m500-n50,9,RH-BB,,154,154,0,161,164,4,0,0.138,9.637662869026608e-09,6.508808343256262,1,0,,4,1.1078817161361523,4,4,
E8,logistic,lam0.01-m5000-n1000,0,RH,,30,29,1,2,35,2,0,1.411,1.6963862880485786e-10,0.23855228796401534,1,1,0.0007094305884261959,0,1.2070041747171445,1,1,
E8,logistic,lam0.01-m5000-n1000,0,RH-BB,,30,29,1,2,35,2,0,1.173,1.6963862880485786e-10,0.23855228796401534,1,1,0.0007094305884261959,0,1.2070041747171445,1,1,
E8,logistic,lam0.01-m5000-n1000,1,RH,,30,29,1,2,35,2,0,1.287,1.653599873280757e-10,0.23855228796401537,1,1,0.0007070065368723132,0,1.2074295297827418,1,1,
E8,logistic,lam0.01-m5000-n1000,1,RH-BB,,30,29,1,2,35,2,0,1.173,1.653599873280757e-10,0.23855228796401537,1,1,0.0007070065368723132,0,1.2074295297827418,1,1,
E8,logistic,lam0.01-m5000-n1000,2,RH,,30,29,1,2,35,2,0,1.057,1.7851362699555444e-10,0.23855228796401537,1,1,0.0007206958306565067,0,1.2071265000946327,1,1,
E8,logistic,lam0.01-m5000-n1000,2,RH-BB,,30,29,1,2,35,2,0,0.897,1.7851362699555444e-10,0.23855228796401537,1,1,0.0007206958306565067,0,1.2071265000946327,1,1,
E8,logistic,lam0.01-m5000-n1000,3,RH,,30,29,1,2,35,2,0,0.935,1.761359788452294e-10,0.23855228796401534,1,1,0.0007180753968933286,0,1.2072695443284578,1,1,
E8,logistic,lam0.01-m5000-n1000,3,RH-BB,,30,29,1,2,35,2,0,1.143,1.761359788452294e-10,0.23855228796401534,1,1,0.0007180753968933286,0,1.2072695443284578,1,1,
E8,logistic,lam0.01-m5000-n1000,4,RH,,30,29,1,2,35,2,0,0.593,1.7409093262703225e-10,0.23855228796401534,1,1,0.0007171749429358611,0,1.2074878958475956,1,1,
E8,logistic,lam0.01-m5000-n1000,4,RH-BB,,30,29,1,2,35,2,0,0.274,1.7409093262703225e-10,0.23855228796401534,1,1,0.0007171749429358611,0,1.2074878958475956,1,1,
E8,logistic,lam0.01-m5000-n1000,5,RH,,30,29,1,2,35,2,0,0.248,1.747415498952751e-10,0.23855228796401534,1,1,0.0007160438662589139,0,1.2068059183524953,1,1,
E8,logistic,lam0.01-m5000-n1000,5,RH-BB,,30,29,1,2,35,2,0,0.278,1.747415498952751e-10,0.23855228796401534,1,1,0.0007160438662589139,0,1.2068059183524953,1,1,
E8,logistic,lam0.01-m5000-n1000,6,RH,,30,29,1,2,35,2,0,0.247,1.7259629980957996e-10,0.2385522879640154,1,1,0.0007161140303731175,0,1.2074258742453488,1,1,
E8,logistic,lam0.01-m5000-n1000,6,RH-BB,,30,29,1,2,35,2,0,0.27,1.7259629980957996e-10,0.2385522879640154,1,1,0.0007161140303731175,0,1.2074258742453488,1,1,
E8,logistic,lam0.01-m5000-n1000,7,RH,,30,29,1,2,35,2,0,0.25,1.6677618391109735e-10,0.23855228796401537,1,1,0.0007063226888991223,0,1.2073524271176874,1,1,
E8,logistic,lam0.01-m5000-n1000,7,RH-BB,,30,29,1,2,35,2,0,0.257,1.6677618391109735e-10,0.23855228796401537,1,1,0.0007063226888991223,0,1.2073524271176874,1,1,
E8,logistic,lam0.01-m5000-n1000,8,RH,,30,29,1,2,35,2,0,0.27,1.8016411881632096e-10,0.23855228796401534,1,1,0.0007214069792724207,0,1.2071366802995918,1,1,
E8,logistic,lam0.01-m5000-n1000,8,RH-BB,,30,29,1,2,35,2,0,0.267,1.8016411881632096e-10,0.23855228796401534,1,1,0.0007214069792724207,0,1.2071366802995918,1,1,
E8,logistic,lam0.01-m5000-n1000,9,RH,,30,29,1,2,35,2,0,0.254,1.791034117499903e-10,0.23855228796401534,1,1,0.0007187341133785515,0,1.2069294858088275,1,1,
E8,logistic,lam0.01-m5000-n1000,9,RH-BB,,30,29,1,2,35,2,0,0.253,1.791034117499903e-10,0.23855228796401534,1,1,0.0007187341133785515,0,1.2069294858088275,1,1,
E6,w8a,default,2,NAG-CM,,2427,,,0,2428,0,0,18.842,9.953716464865065e-09,0.12618068651092387,1,0,,0,,,,
E6,w8a,default,2,L-BFGS,,102,,,1,205,0,0,2.329,7.473482456112146e-09,0.12618068651064762,1,0,,0,,,,
E6,w8a,default,2,Catalyst,,5011,,,0,5012,0,0,120.005,0.00011169177427647385,0.12635005373922226,0,0,,0,,,,
E6,w8a,default,2,Newton,,10,,,1,11,10,0,5.146,2.787380018445856e-10,0.12618068651051412,1,0,,0,,,,
E6,w8a,default,2,Newton-CG,,10,,,10,21,0,614,29.123,2.782823287120179e-10,0.12618068651051412,1,0,,0,,,,
E6,w8a,default,2,TR,,15,,,30,16,0,132,6.248,1.9008380349172437e-09,0.12618068651052125,1,0,,0,,,,
E6,w8a,default,2,ARC,,21,,,42,22,21,0,14.831,4.4290920000923584e-11,0.12618068651051345,1,0,,0,,,,
E6,w8a,default,2,Hybrid-fixed,0.001,491,487,4,1,498,5,0,15.818,1.6681967574847295e-10,0.12618068651051365,1,1,0.00099967792077702,0,,,,
E6,w8a,default,2,Hybrid-adaptive,,2427,2427,0,0,2429,1,50,24.663,9.953716464865065e-09,0.12618068651092387,1,0,,0,,,,
E6,w8a,default,2,RH,,36,29,7,6,49,8,0,1.122,5.800037944214304e-11,0.12618068651051345,1,1,0.016995211524185806,0,1.041839933509885,1,1,
E6,w8a,default,3,GD,,13322,,,0,13323,0,0,120.004,0.00011754326129522052,0.12636611907372666,0,0,,0,,,,
E6,w8a,default,3,NAG-t,,15586,,,0,15587,0,0,120.002,3.5022491106362456e-07,0.12618068781891142,0,0,,0,,,,
E6,w8a,default,3,NAG-CM,,2430,,,0,2431,0,0,19.416,9.942097341895343e-09,0.1261806865109188,1,0,,0,,,,
E6,w8a,default,3,L-BFGS,,102,,,1,205,0,0,2.509,6.9305173592884865e-09,0.1261806865106624,1,0,,0,,,,
E6,w8a,default,3,Catalyst,,15083,,,0,15084,0,0,120.004,7.441646980410371e-06,0.1261816786243659,0,0,,0,,,,
E6,w8a,default,3,Newton,,10,,,1,11,10,0,1.01,2.7729752712593224e-10,0.1261806865105141,1,0,,0,,,,
E6,w8a,default,3,Newton-CG,,10,,,10,21,0,607,6.425,2.774128326481953e-10,0.1261806865105141,1,0,,0,,,,
E6,w8a,default,3,TR,,15,,,30,16,0,133,1.597,1.3142109808604996e-09,0.12618068651051792,1,0,,0,,,,
E6,w8a,default,3,ARC,,21,,,42,22,21,0,3.714,4.4525240013020145e-11,0.12618068651051345,1,0,,0,,,,
E6,w8a,default,3,Hybrid-fixed,0.001,494,490,4,1,501,5,0,4.287,9.664712351661658e-11,0.1261806865105135,1,1,0.0010065887212736843,0,,,,
